 1626036964.329, 88.008
 1626036964.429, 106.005
 1626036964.529, 124.002
 1626036964.629, 142.003
 1626036964.729, 160.005
 1626036964.829, 178.004
 1626036964.929, 196.004
 1626036965.029, 214.004
 1626036965.129, 232.003
 1626036965.229, 250.004
 1626036965.329, 268.002
 1626036965.429, 286.004
 1626036965.529, 304.002
 1626036965.629, 322.002
 1626036965.729, 340.004
 1626036965.829, 358.005
 1626036965.929, 16.005
 1626036966.029, 34.003
 1626036966.129, 52.002
 1626036966.229, 70.002
 1626036966.329, 88.005
 1626036966.429, 106.003
 1626036966.529, 124.004
 1626036966.629, 142.005
 1626036966.729, 160.003
 1626036966.829, 178.004
 1626036966.929, 196.005
 1626036967.029, 214.002
 1626036967.129, 232.004
 1626036967.229, 250.002
 1626036967.329, 268.002
 1626036967.429, 286.004
 1626036967.529, 304.004
 1626036967.629, 322.003
 1626036967.729, 340.004
 1626036967.829, 22.725
 1626036967.929, 40.726
 1626036968.029, 58.728
 1626036968.129, 76.727
 1626036968.229, 94.725
 1626036968.329, 112.728
 1626036968.429, 130.727
 1626036968.529, 148.727
 1626036968.629, 166.726
 1626036968.729, 184.727
 1626036968.829, 202.727
 1626036968.929, 220.728
 1626036969.029, 238.728
 1626036969.129, 256.728
 1626036969.229, 274.727
 1626036969.329, 292.728
 1626036969.429, 310.727
 1626036969.529, 328.728
 1626036969.629, 346.725
 1626036969.729, 16.802
 1626036969.829, 34.803
 1626036969.929, 52.802
 1626036970.029, 70.802
 1626036970.129, 88.803
 1626036970.229, 106.803
 1626036970.329, 124.804
 1626036970.429, 142.804
 1626036970.529, 160.801
 1626036970.629, 178.802
 1626036970.729, 196.804
 1626036970.829, 214.803
 1626036970.929, 232.804
 1626036971.029, 250.803
 1626036971.129, 268.802
 1626036971.229, 286.803
 1626036971.329, 304.804
 1626036971.429, 322.802
 1626036971.529, 340.803
 1626036971.629, 358.803
 1626036971.729, 29.103
 1626036971.829, 47.102
 1626036971.929, 65.102
 1626036972.029, 83.102
 1626036972.129, 101.103
 1626036972.229, 119.103
 1626036972.329, 137.101
 1626036972.429, 155.101
 1626036972.529, 173.101
 1626036972.629, 191.102
 1626036972.729, 209.101
 1626036972.829, 227.101
 1626036972.929, 245.104
 1626036973.029, 263.101
 1626036973.129, 281.101
 1626036973.229, 299.101
 1626036973.329, 317.103
 1626036973.429, 335.101
 1626036973.529, 353.103
 1626036973.629, 11.100
 1626036973.729, 29.102
 1626036973.829, 47.101
 1626036973.929, 65.100
 1626036974.029, 83.100
 1626036974.129, 101.101
 1626036974.229, 119.100
 1626036974.329, 137.101
 1626036974.429, 155.100
 1626036974.529, 173.102
 1626036974.629, 191.101
 1626036974.729, 209.100
 1626036974.829, 227.103
 1626036974.929, 245.100
 1626036975.029, 263.102
 1626036975.129, 281.100
 1626036975.229, 299.101
 1626036975.329, 317.103
 1626036975.429, 335.100
 1626036975.529, 17.952
 1626036975.629, 35.953
 1626036975.729, 53.953
 1626036975.829, 71.954
 1626036975.929, 89.952
 1626036976.029, 107.951
 1626036976.129, 125.952
 1626036976.229, 143.954
 1626036976.329, 161.953
 1626036976.429, 179.951
 1626036976.529, 197.953
 1626036976.629, 215.953
 1626036976.729, 233.954
 1626036976.829, 251.954
 1626036976.929, 269.952
 1626036977.029, 287.954
 1626036977.129, 305.953
 1626036977.229, 323.954
 1626036977.329, 341.954
 1626036977.429, 359.953
 1626036977.529, 17.952
 1626036977.629, 35.951
 1626036977.729, 53.951
 1626036977.829, 71.951
