 1626240887.683, 28.005, 10.000
 1626240887.783, 46.004, 10.000
 1626240887.883, 64.005, 10.000
 1626240887.983, 82.005, 10.000
 1626240888.083, 100.004, 10.000
 1626240888.183, 118.004, 10.000
 1626240888.283, 136.002, 10.000
 1626240888.383, 154.002, 10.000
 1626240888.483, 172.003, 10.000
 1626240888.583, 190.004, 10.000
 1626240888.683, 208.003, 10.000
 1626240888.783, 226.002, 10.000
 1626240888.883, 244.004, 10.000
 1626240888.983, 262.003, 10.000
 1626240889.083, 280.003, 10.000
 1626240889.183, 298.003, 10.000
 1626240889.283, 316.002, 10.000
 1626240889.383, 334.004, 10.000
 1626240889.483, 18.098, 37.393
 1626240889.583, 36.100, 37.393
 1626240889.683, 54.100, 37.393
 1626240889.783, 72.098, 37.393
 1626240889.883, 90.098, 37.393
 1626240889.983, 108.097, 37.393
 1626240890.083, 126.098, 37.393
 1626240890.183, 144.099, 37.393
 1626240890.283, 162.100, 37.393
 1626240890.383, 180.098, 37.393
 1626240890.483, 198.100, 37.393
 1626240890.583, 216.098, 37.393
 1626240890.683, 234.097, 37.393
 1626240890.783, 252.100, 37.393
 1626240890.883, 270.098, 37.393
 1626240890.983, 288.098, 37.393
 1626240891.083, 306.099, 37.393
 1626240891.183, 324.097, 37.393
 1626240891.283, 342.100, 37.393
 1626240891.383, 0.098, 37.393
 1626240891.483, 30.263, 51.090
 1626240891.583, 48.261, 51.090
 1626240891.683, 66.260, 51.090
 1626240891.783, 84.263, 51.090
 1626240891.883, 102.261, 51.090
 1626240891.983, 120.262, 51.090
 1626240892.083, 138.260, 51.090
 1626240892.183, 156.262, 51.090
 1626240892.283, 174.262, 51.090
 1626240892.383, 192.263, 51.090
 1626240892.483, 210.263, 51.090
 1626240892.583, 228.260, 51.090
 1626240892.683, 246.260, 51.090
 1626240892.783, 264.260, 51.090
 1626240892.883, 282.262, 51.090
 1626240892.983, 300.262, 51.090
 1626240893.083, 318.263, 51.090
 1626240893.183, 336.260, 51.090
 1626240893.283, 354.260, 51.090
 1626240893.383, 24.870, 64.787
 1626240893.483, 42.869, 64.787
 1626240893.583, 60.870, 64.787
 1626240893.683, 78.871, 64.787
 1626240893.783, 96.870, 64.787
 1626240893.883, 114.870, 64.787
 1626240893.983, 132.868, 64.787
 1626240894.083, 150.868, 64.787
 1626240894.183, 168.870, 64.787
 1626240894.283, 186.870, 64.787
 1626240894.383, 204.869, 64.787
 1626240894.483, 222.869, 64.787
 1626240894.583, 240.869, 64.787
 1626240894.683, 258.870, 64.787
 1626240894.783, 276.868, 64.787
 1626240894.883, 294.869, 64.787
 1626240894.983, 312.868, 64.787
 1626240895.083, 330.870, 64.787
 1626240895.183, 348.869, 64.787
 1626240895.283, 18.357, 78.483
 1626240895.383, 36.358, 78.483
 1626240895.483, 54.357, 78.483
 1626240895.583, 72.357, 78.483
 1626240895.683, 90.357, 78.483
 1626240895.783, 108.358, 78.483
 1626240895.883, 126.358, 78.483
 1626240895.983, 144.357, 78.483
 1626240896.083, 162.359, 78.483
 1626240896.183, 180.358, 78.483
 1626240896.283, 198.359, 78.483
 1626240896.383, 216.356, 78.483
 1626240896.483, 234.359, 78.483
 1626240896.583, 252.357, 78.483
 1626240896.683, 270.358, 78.483
 1626240896.783, 288.356, 78.483
 1626240896.883, 306.357, 78.483
 1626240896.983, 324.359, 78.483
 1626240897.083, 342.356, 78.483
 1626240897.183, 0.358, 78.483
 1626240897.283, 18.358, 78.483
 1626240897.383, 36.356, 78.483
 1626240897.483, 54.357, 78.483
 1626240897.583, 72.356, 78.483
 1626240897.683, 90.358, 78.483
 1626240897.783, 108.357, 78.483
 1626240897.883, 126.356, 78.483
 1626240897.983, 144.357, 78.483
 1626240898.083, 162.356, 78.483
 1626240898.183, 180.358, 78.483
 1626240898.283, 198.358, 78.483
 1626240898.383, 216.356, 78.483
 1626240898.483, 234.357, 78.483
 1626240898.583, 252.357, 78.483
 1626240898.683, 270.356, 78.483
 1626240898.783, 288.358, 78.483
 1626240898.883, 306.357, 78.483
 1626240898.983, 324.356, 78.483
 1626240899.083, 342.358, 78.483
 1626240899.183, 18.603, 105.876
 1626240899.283, 36.604, 105.876
 1626240899.383, 54.602, 105.876
 1626240899.483, 72.603, 105.876
 1626240899.583, 90.604, 105.876
 1626240899.683, 108.603, 105.876
 1626240899.783, 126.603, 105.876
 1626240899.883, 144.601, 105.876
 1626240899.983, 162.601, 105.876
 1626240900.083, 180.601, 105.876
 1626240900.183, 198.602, 105.876
 1626240900.283, 216.603, 105.876
 1626240900.383, 234.603, 105.876
 1626240900.483, 252.603, 105.876
 1626240900.583, 270.601, 105.876
 1626240900.683, 288.602, 105.876
 1626240900.783, 306.601, 105.876
 1626240900.883, 324.603, 105.876
 1626240900.983, 342.603, 105.876
 1626240901.083, 19.286, 119.573
 1626240901.183, 37.287, 119.573
 1626240901.283, 55.287, 119.573
 1626240901.383, 73.288, 119.573
 1626240901.483, 91.286, 119.573
 1626240901.583, 109.287, 119.573
 1626240901.683, 127.286, 119.573
 1626240901.783, 145.288, 119.573
 1626240901.883, 163.288, 119.573
 1626240901.983, 181.288, 119.573
 1626240902.083, 199.286, 119.573
 1626240902.183, 217.286, 119.573
 1626240902.283, 235.285, 119.573
 1626240902.383, 253.286, 119.573
 1626240902.483, 271.286, 119.573
 1626240902.583, 289.287, 119.573
 1626240902.683, 307.288, 119.573
 1626240902.783, 325.285, 119.573
 1626240902.883, 343.287, 119.573
 1626240902.983, 1.287, 119.573
 1626240903.083, 31.222, 133.270
 1626240903.183, 49.223, 133.270
 1626240903.283, 67.223, 133.270
 1626240903.383, 85.223, 133.270
 1626240903.483, 103.220, 133.270
 1626240903.583, 121.220, 133.270
 1626240903.683, 139.221, 133.270
 1626240903.783, 157.222, 133.270
 1626240903.883, 175.222, 133.270
 1626240903.983, 193.221, 133.270
 1626240904.083, 211.223, 133.270
 1626240904.183, 229.221, 133.270
 1626240904.283, 247.220, 133.270
 1626240904.383, 265.222, 133.270
 1626240904.483, 283.221, 133.270
 1626240904.583, 301.221, 133.270
 1626240904.683, 319.223, 133.270
 1626240904.783, 337.222, 133.270
