 1626318114.770, 13.601, 10.000
 1626318114.870, 17.201, 10.000
 1626318114.970, 20.801, 10.000
 1626318115.070, 24.400, 10.000
 1626318115.170, 28.000, 10.000
 1626318115.270, 31.601, 10.000
 1626318115.370, 35.201, 10.000
 1626318115.470, 38.801, 10.000
 1626318115.570, 42.401, 10.000
 1626318115.670, 46.001, 10.000
 1626318115.770, 49.601, 10.000
 1626318115.870, 53.201, 10.000
 1626318115.970, 56.801, 10.000
 1626318116.070, 60.401, 10.000
 1626318116.170, 64.001, 10.000
 1626318116.270, 67.601, 10.000
 1626318116.370, 71.201, 10.000
 1626318116.470, 74.801, 10.000
 1626318116.570, 78.401, 10.000
 1626318116.670, 82.000, 10.000
 1626318116.770, 85.601, 10.000
 1626318116.870, 89.201, 10.000
 1626318116.970, 125.139, 132.056
 1626318117.070, 128.740, 132.056
 1626318117.170, 132.339, 132.056
 1626318117.270, 135.940, 132.056
 1626318117.370, 139.539, 132.056
 1626318117.470, 143.139, 132.056
 1626318117.570, 146.740, 132.056
 1626318117.670, 150.340, 132.056
 1626318117.770, 153.939, 132.056
 1626318117.870, 157.540, 132.056
 1626318117.970, 161.139, 132.056
 1626318118.070, 164.740, 132.056
 1626318118.170, 168.339, 132.056
 1626318118.270, 171.939, 132.056
 1626318118.370, 175.540, 132.056
 1626318118.470, 179.140, 132.056
 1626318118.570, 182.739, 132.056
 1626318118.670, 186.339, 132.056
 1626318118.770, 189.939, 132.056
 1626318118.870, 193.539, 132.056
 1626318118.970, 197.139, 132.056
 1626318119.070, 200.740, 132.056
 1626318119.170, 204.339, 132.056
 1626318119.270, 207.940, 132.056
 1626318119.370, 211.539, 132.056
 1626318119.470, 215.139, 132.056
 1626318119.570, 218.739, 132.056
 1626318119.670, 222.339, 132.056
 1626318119.770, 225.940, 132.056
 1626318119.870, 229.539, 132.056
 1626318119.970, 233.139, 132.056
 1626318120.070, 236.740, 132.056
 1626318120.170, 240.339, 132.056
 1626318120.270, 243.939, 132.056
 1626318120.370, 247.540, 132.056
 1626318120.470, 251.139, 132.056
 1626318120.570, 254.740, 132.056
 1626318120.670, 258.340, 132.056
 1626318120.770, 261.939, 132.056
 1626318120.870, 336.413, 466.694
 1626318120.970, 340.013, 466.694
 1626318121.070, 343.613, 466.694
 1626318121.170, 347.213, 466.694
 1626318121.270, 350.813, 466.694
 1626318121.370, 354.413, 466.694
 1626318121.470, 358.013, 466.694
 1626318121.570, 1.613, 466.694
 1626318121.670, 5.213, 466.694
 1626318121.770, 8.813, 466.694
 1626318121.870, 12.413, 466.694
 1626318121.970, 16.013, 466.694
 1626318122.070, 19.612, 466.694
 1626318122.170, 23.213, 466.694
 1626318122.270, 26.813, 466.694
 1626318122.370, 30.413, 466.694
 1626318122.470, 34.013, 466.694
 1626318122.570, 37.613, 466.694
 1626318122.670, 41.213, 466.694
 1626318122.770, 44.812, 466.694
 1626318122.870, 48.413, 466.694
 1626318122.970, 52.013, 466.694
 1626318123.070, 55.613, 466.694
 1626318123.170, 59.213, 466.694
 1626318123.270, 62.813, 466.694
 1626318123.370, 66.413, 466.694
 1626318123.470, 70.013, 466.694
 1626318123.570, 73.613, 466.694
 1626318123.670, 77.213, 466.694
 1626318123.770, 80.812, 466.694
 1626318123.870, 84.412, 466.694
 1626318123.970, 88.013, 466.694
 1626318124.070, 123.969, 588.847
 1626318124.170, 127.569, 588.847
 1626318124.270, 131.169, 588.847
 1626318124.370, 134.769, 588.847
 1626318124.470, 138.369, 588.847
 1626318124.570, 141.969, 588.847
 1626318124.670, 145.569, 588.847
 1626318124.770, 149.169, 588.847
 1626318124.870, 152.769, 588.847
 1626318124.970, 156.369, 588.847
 1626318125.070, 159.969, 588.847
 1626318125.170, 163.569, 588.847
 1626318125.270, 167.169, 588.847
 1626318125.370, 170.769, 588.847
 1626318125.470, 174.369, 588.847
 1626318125.570, 177.969, 588.847
 1626318125.670, 181.569, 588.847
 1626318125.770, 185.169, 588.847
 1626318125.870, 188.769, 588.847
 1626318125.970, 192.369, 588.847
 1626318126.070, 195.969, 588.847
 1626318126.170, 199.569, 588.847
 1626318126.270, 203.169, 588.847
