 1626061559.398, 97.005
 1626061559.498, 115.003
 1626061559.598, 133.005
 1626061559.698, 151.003
 1626061559.798, 169.004
 1626061559.898, 17.927
 1626061559.998, 35.926
 1626061560.098, 53.926
 1626061560.198, 71.928
 1626061560.298, 89.928
 1626061560.398, 107.926
 1626061560.498, 125.928
 1626061560.598, 143.925
 1626061560.698, 161.928
 1626061560.798, 179.925
 1626061560.898, 197.926
 1626061560.998, 215.927
 1626061561.098, 233.928
 1626061561.198, 251.928
 1626061561.298, 269.928
 1626061561.398, 287.928
 1626061561.498, 305.927
 1626061561.598, 323.926
 1626061561.698, 341.928
 1626061561.798, 359.927
 1626061561.898, 17.926
 1626061561.998, 35.927
 1626061562.098, 53.925
 1626061562.198, 71.927
 1626061562.298, 89.927
 1626061562.398, 107.927
 1626061562.498, 125.926
 1626061562.598, 143.926
 1626061562.698, 161.927
 1626061562.798, 179.927
 1626061562.898, 197.928
 1626061562.998, 215.926
 1626061563.098, 233.927
 1626061563.198, 251.925
 1626061563.298, 269.925
 1626061563.398, 287.927
 1626061563.498, 305.928
 1626061563.598, 323.926
 1626061563.698, 341.925
 1626061563.798, 23.968
 1626061563.898, 41.970
 1626061563.998, 59.968
 1626061564.098, 77.970
 1626061564.198, 95.968
 1626061564.298, 113.969
 1626061564.398, 131.969
 1626061564.498, 149.967
 1626061564.598, 167.969
 1626061564.698, 185.968
 1626061564.798, 203.968
 1626061564.898, 221.967
 1626061564.998, 239.969
 1626061565.098, 257.969
 1626061565.198, 275.968
 1626061565.298, 293.967
 1626061565.398, 311.969
 1626061565.498, 329.969
 1626061565.598, 347.969
 1626061565.698, 18.526
 1626061565.798, 36.527
 1626061565.898, 54.527
 1626061565.998, 72.527
 1626061566.098, 90.526
 1626061566.198, 108.527
 1626061566.298, 126.527
 1626061566.398, 144.528
 1626061566.498, 162.526
 1626061566.598, 180.527
 1626061566.698, 198.527
 1626061566.798, 216.527
 1626061566.898, 234.526
 1626061566.998, 252.525
 1626061567.098, 270.528
 1626061567.198, 288.526
 1626061567.298, 306.527
 1626061567.398, 324.528
 1626061567.498, 342.526
 1626061567.598, 14.007
 1626061567.698, 32.008
 1626061567.798, 50.008
 1626061567.898, 68.009
 1626061567.998, 86.006
 1626061568.098, 104.009
 1626061568.198, 122.006
 1626061568.298, 140.007
 1626061568.398, 158.006
 1626061568.498, 176.008
 1626061568.598, 194.006
 1626061568.698, 212.006
 1626061568.798, 230.006
 1626061568.898, 248.007
 1626061568.998, 266.009
 1626061569.098, 284.006
 1626061569.198, 302.008
 1626061569.298, 320.009
 1626061569.398, 338.008
 1626061569.498, 356.008
 1626061569.598, 25.239
 1626061569.698, 43.238
 1626061569.798, 61.237
 1626061569.898, 79.240
 1626061569.998, 97.237
 1626061570.098, 115.239
 1626061570.198, 133.238
 1626061570.298, 151.237
 1626061570.398, 169.238
 1626061570.498, 187.238
 1626061570.598, 205.238
 1626061570.698, 223.239
 1626061570.798, 241.240
 1626061570.897, 259.237
 1626061570.998, 277.237
 1626061571.097, 295.237
 1626061571.198, 313.238
 1626061571.298, 331.238
 1626061571.397, 349.237
 1626061571.498, 18.222
 1626061571.598, 36.222
 1626061571.698, 54.221
 1626061571.797, 72.221
 1626061571.898, 90.224
 1626061571.998, 108.222
 1626061572.098, 126.223
 1626061572.198, 144.223
 1626061572.297, 162.221
 1626061572.398, 180.221
 1626061572.498, 198.221
 1626061572.598, 216.222
 1626061572.698, 234.221
 1626061572.798, 252.222
 1626061572.898, 270.222
 1626061572.998, 288.221
 1626061573.098, 306.224
 1626061573.198, 324.222
 1626061573.298, 342.222
 1626061573.398, 15.050
 1626061573.497, 30.778
 1626061573.598, 48.778
 1626061573.698, 66.780
 1626061573.798, 84.780
 1626061573.898, 102.780
 1626061573.998, 120.779
 1626061574.098, 138.778
 1626061574.198, 156.778
 1626061574.297, 174.777
 1626061574.398, 192.779
 1626061574.498, 210.779
 1626061574.598, 228.780
 1626061574.697, 246.777
 1626061574.798, 264.779
 1626061574.897, 282.777
 1626061574.997, 300.778
 1626061575.098, 318.780
 1626061575.197, 336.777
 1626061575.297, 354.778
 1626061575.397, 21.087
 1626061575.498, 39.088
 1626061575.597, 57.086
 1626061575.697, 75.086
 1626061575.798, 93.087
 1626061575.898, 111.089
 1626061575.997, 129.087
 1626061576.097, 147.087
 1626061576.198, 165.088
 1626061576.298, 183.089
 1626061576.398, 201.088
 1626061576.498, 219.089
 1626061576.598, 237.088
 1626061576.698, 255.088
 1626061576.797, 273.087
 1626061576.898, 291.088
 1626061576.997, 309.087
 1626061577.097, 327.087
 1626061577.197, 345.087
 1626061577.298, 19.718
 1626061577.398, 37.719
 1626061577.497, 55.716
 1626061577.598, 73.717
 1626061577.698, 91.717
 1626061577.798, 109.718
 1626061577.898, 127.718
 1626061577.998, 145.718
 1626061578.098, 163.717
 1626061578.198, 181.718
 1626061578.298, 199.717
 1626061578.397, 217.716
 1626061578.497, 235.716
 1626061578.597, 253.716
 1626061578.697, 271.717
 1626061578.798, 289.718
 1626061578.897, 307.716
 1626061578.997, 325.716
 1626061579.097, 343.716
 1626061579.197, 1.717
 1626061579.297, 19.715
 1626061579.397, 37.715
 1626061579.497, 55.715
 1626061579.598, 73.717
 1626061579.697, 91.715
 1626061579.798, 109.717
 1626061579.897, 127.716
 1626061579.998, 145.717
 1626061580.097, 163.715
 1626061580.198, 181.717
 1626061580.298, 199.717
 1626061580.397, 217.716
 1626061580.498, 235.717
 1626061580.597, 253.715
 1626061580.697, 271.715
 1626061580.797, 289.715
 1626061580.897, 307.715
 1626061580.998, 325.717
 1626061581.098, 343.717
 1626061581.197, 25.528
 1626061581.298, 43.530
 1626061581.397, 61.527
 1626061581.498, 79.529
 1626061581.597, 97.528
 1626061581.697, 115.528
 1626061581.797, 133.527
 1626061581.898, 151.529
 1626061581.998, 169.530
 1626061582.098, 187.530
 1626061582.198, 205.530
 1626061582.297, 223.528
 1626061582.397, 241.529
 1626061582.497, 259.528
 1626061582.598, 277.529
 1626061582.697, 295.529
 1626061582.797, 313.529
 1626061582.897, 331.527
 1626061582.997, 349.528
 1626061583.097, 18.515
 1626061583.198, 36.516
 1626061583.297, 54.515
 1626061583.397, 72.513
 1626061583.497, 90.515
 1626061583.597, 108.514
 1626061583.697, 126.514
 1626061583.798, 144.516
 1626061583.897, 162.514
 1626061583.997, 180.514
 1626061584.098, 198.516
 1626061584.197, 216.515
 1626061584.298, 234.516
 1626061584.397, 252.514
 1626061584.497, 270.514
 1626061584.597, 288.514
 1626061584.697, 306.514
 1626061584.797, 324.514
 1626061584.897, 342.514
 1626061584.998, 14.895
 1626061585.097, 31.296
 1626061585.197, 49.295
 1626061585.297, 67.294
 1626061585.398, 85.297
 1626061585.497, 103.296
 1626061585.597, 121.296
 1626061585.697, 139.296
 1626061585.797, 157.295
 1626061585.897, 175.295
 1626061585.998, 193.297
 1626061586.097, 211.297
 1626061586.197, 229.296
 1626061586.297, 247.294
 1626061586.397, 265.296
 1626061586.498, 283.297
 1626061586.597, 301.294
 1626061586.697, 319.294
 1626061586.797, 337.294
 1626061586.897, 355.296
 1626061586.997, 25.655
 1626061587.097, 43.654
 1626061587.198, 61.656
 1626061587.297, 79.655
 1626061587.398, 97.656
 1626061587.497, 115.653
 1626061587.598, 133.656
 1626061587.697, 151.655
 1626061587.797, 169.655
 1626061587.897, 187.654
 1626061587.997, 205.654
 1626061588.097, 223.656
 1626061588.197, 241.655
 1626061588.297, 259.656
 1626061588.397, 277.654
 1626061588.497, 295.655
 1626061588.597, 313.655
 1626061588.697, 331.654
 1626061588.797, 349.653
 1626061588.897, 19.090
 1626061588.997, 37.090
 1626061589.097, 55.091
 1626061589.197, 73.089
 1626061589.297, 91.088
 1626061589.397, 109.089
 1626061589.497, 127.088
 1626061589.597, 145.089
 1626061589.697, 163.088
 1626061589.797, 181.091
 1626061589.897, 199.088
 1626061589.997, 217.088
 1626061590.097, 235.087
 1626061590.197, 253.088
 1626061590.297, 271.088
 1626061590.397, 289.089
 1626061590.497, 307.089
 1626061590.597, 325.089
 1626061590.697, 343.089
 1626061590.797, 14.120
 1626061590.897, 24.223
 1626061590.997, 42.223
 1626061591.097, 60.224
 1626061591.197, 78.224
 1626061591.297, 96.223
 1626061591.397, 114.224
 1626061591.497, 132.225
 1626061591.597, 150.224
 1626061591.697, 168.222
 1626061591.797, 186.224
 1626061591.897, 204.222
 1626061591.997, 222.224
 1626061592.097, 240.224
 1626061592.197, 258.223
 1626061592.297, 276.225
 1626061592.397, 294.223
 1626061592.497, 312.222
 1626061592.597, 330.223
 1626061592.697, 348.223
 1626061592.797, 25.554
 1626061592.897, 43.555
 1626061592.997, 61.555
 1626061593.097, 79.554
 1626061593.197, 97.554
 1626061593.297, 115.554
 1626061593.397, 133.552
 1626061593.497, 151.554
 1626061593.597, 169.552
 1626061593.697, 187.552
 1626061593.797, 205.553
 1626061593.897, 223.553
 1626061593.997, 241.553
 1626061594.097, 259.555
 1626061594.197, 277.554
 1626061594.297, 295.554
 1626061594.397, 313.553
 1626061594.497, 331.552
 1626061594.597, 349.553
 1626061594.697, 19.906
 1626061594.797, 37.908
 1626061594.897, 55.907
 1626061594.997, 73.909
 1626061595.097, 91.909
 1626061595.197, 109.907
 1626061595.297, 127.908
 1626061595.397, 145.908
 1626061595.497, 163.908
 1626061595.597, 181.909
 1626061595.697, 199.909
 1626061595.797, 217.906
 1626061595.897, 235.907
 1626061595.997, 253.906
 1626061596.097, 271.908
 1626061596.197, 289.909
 1626061596.297, 307.906
 1626061596.397, 325.908
 1626061596.497, 343.908
 1626061596.597, 1.907
 1626061596.697, 31.120
 1626061596.797, 49.119
 1626061596.897, 67.119
 1626061596.997, 85.118
 1626061597.097, 103.120
 1626061597.197, 121.119
 1626061597.297, 139.119
 1626061597.397, 157.119
 1626061597.497, 175.118
 1626061597.597, 193.118
 1626061597.697, 211.120
 1626061597.797, 229.120
 1626061597.897, 247.119
 1626061597.997, 265.118
 1626061598.097, 283.117
 1626061598.197, 301.120
 1626061598.297, 319.117
 1626061598.397, 337.120
 1626061598.497, 355.120
 1626061598.597, 25.923
 1626061598.697, 43.925
 1626061598.797, 61.923
 1626061598.897, 79.924
 1626061598.997, 97.924
 1626061599.097, 115.923
 1626061599.197, 133.923
 1626061599.297, 151.923
 1626061599.397, 169.922
 1626061599.497, 187.924
 1626061599.597, 205.923
 1626061599.697, 223.923
 1626061599.797, 241.922
 1626061599.897, 259.924
 1626061599.997, 277.922
 1626061600.097, 295.924
 1626061600.197, 313.922
 1626061600.297, 331.922
 1626061600.397, 349.925
 1626061600.497, 18.906
 1626061600.597, 36.907
 1626061600.697, 54.906
 1626061600.797, 72.908
 1626061600.897, 90.909
 1626061600.997, 108.907
 1626061601.097, 126.909
 1626061601.197, 144.906
 1626061601.297, 162.909
 1626061601.397, 180.908
 1626061601.497, 198.907
 1626061601.597, 216.909
