 1626061559.000, 201.003
 1626061559.100, 219.004
 1626061559.200, 237.003
 1626061559.300, 255.004
 1626061559.400, 273.003
 1626061559.500, 291.002
 1626061559.600, 309.005
 1626061559.700, 327.003
 1626061559.800, 345.004
 1626061559.900, 3.004
 1626061560.000, 21.003
 1626061560.100, 39.003
 1626061560.200, 57.003
 1626061560.300, 75.003
 1626061560.400, 93.004
 1626061560.500, 111.003
 1626061560.600, 129.003
 1626061560.700, 147.004
 1626061560.800, 165.002
 1626061560.900, 183.002
 1626061561.000, 201.004
 1626061561.100, 219.004
 1626061561.200, 237.003
 1626061561.300, 255.003
 1626061561.400, 273.003
 1626061561.500, 291.003
 1626061561.600, 309.005
 1626061561.700, 327.002
 1626061561.800, 345.001
 1626061561.900, 27.877
 1626061562.000, 45.878
 1626061562.100, 63.877
 1626061562.200, 81.877
 1626061562.300, 99.878
 1626061562.400, 117.878
 1626061562.500, 135.878
 1626061562.600, 153.879
 1626061562.700, 171.877
 1626061562.800, 189.879
 1626061562.900, 207.877
 1626061563.000, 225.877
 1626061563.100, 243.878
 1626061563.200, 261.877
 1626061563.300, 279.877
 1626061563.400, 297.879
 1626061563.500, 315.877
 1626061563.600, 333.878
 1626061563.700, 351.877
 1626061563.800, 21.335
 1626061563.900, 39.335
 1626061564.000, 57.337
 1626061564.100, 75.335
 1626061564.200, 93.336
 1626061564.300, 111.335
 1626061564.400, 129.336
 1626061564.500, 147.337
 1626061564.600, 165.336
 1626061564.700, 183.335
 1626061564.800, 201.335
 1626061564.900, 219.336
 1626061565.000, 237.334
 1626061565.100, 255.336
 1626061565.200, 273.334
 1626061565.300, 291.336
 1626061565.400, 309.336
 1626061565.500, 327.334
 1626061565.600, 345.336
 1626061565.700, 16.814
 1626061565.800, 34.816
 1626061565.900, 52.814
 1626061566.000, 70.813
 1626061566.100, 88.815
 1626061566.200, 106.814
 1626061566.300, 124.814
 1626061566.400, 142.814
 1626061566.500, 160.814
 1626061566.600, 178.813
 1626061566.700, 196.816
 1626061566.800, 214.815
 1626061566.900, 232.813
 1626061567.000, 250.814
 1626061567.100, 268.814
 1626061567.200, 286.815
 1626061567.300, 304.815
 1626061567.400, 322.814
 1626061567.500, 340.814
 1626061567.600, 358.813
 1626061567.700, 28.269
 1626061567.800, 46.267
 1626061567.900, 64.268
 1626061568.000, 82.269
 1626061568.100, 100.267
 1626061568.200, 118.268
 1626061568.300, 136.270
 1626061568.400, 154.268
 1626061568.500, 172.270
 1626061568.600, 190.267
 1626061568.700, 208.270
 1626061568.800, 226.269
 1626061568.900, 244.270
 1626061569.000, 262.269
 1626061569.100, 280.267
 1626061569.200, 298.270
 1626061569.300, 316.268
 1626061569.400, 334.268
 1626061569.500, 352.270
